code;name;status;quantity;price;location
2200007198;DIODA 51 V;NEAKNOV02;15;2.89;
2200007235;OTPORNIK 4 K OMA 1/4W;NEAKNOV02;10;274.9;
2200007254;OTPORNIK OMK A-38 4,7 K.OMA 5% 6 W;NEAKNOV02;26;5.01;
2200007255;OTPORNIK OMK A-75 1,8 K.OMA 5% 17 W;NEAKNOV02;8;1.55;
2200007256;PODNOŽJE RELEA TLK 1216;NOVO02;21;108.78;
2200007257;PODNOŽJE RELEA TLK 1217;NOVO02;17;13.55;
2200007260;SVORNJAK GIBANJA;NEAKNOV02;63;12.72;
2200007261;ROST POKRETAN 730 MM;NEAKNOV02;14;2.83;
2200007267;DIZNA INJEKTORA ASZ BROJ 9 PARNA;NEAKNOV02;4;0.81;
2200007268;DIZNA INJEKTORA ASZ BROJ 10 PARNA;NEAKNOV02;3;0.6;
2200007271;CENTRALNA JEDINICA EB96;POLOVNO02;4;355.89;
2200007272;MONITOR EB96;POLOVNO02;7;1471.82;
2200007273;DAVAC EB96;POLOVNO02;1;12.87;
2200007284;GOLI VIJAK 001 3-01430-80;NOVO02;5;1.75;
2200007286;NANRTKA 001 3-01432-80;NOVO02;20;12.07;
2200007287;PODMETAČ 001 3-01434-80;NEAKNOV02;10;2.02;
2200007288;ČAURA LEŽIŠTA 001 40-19609-8;NOVO02;4;232.2;
2200007289;ČAURA LEŽIŠTA 001 40-19610-8;NOVO02;2;2510.73;
2200007290;ČAURA LEŽIŠTA 001 40-19611-8;NOVO02;2;250.8;
2200007291;O-PRSTEN R11 40-21003-8;NOVO02;38;10387.79;
2200007292;ZAPTIVAČ 001 3-01441-80;NEAKNOV02;22;27.45;
2200007293;ČETKICA 15X25X8 MM;NOVO02;10;778.68;
2200007294;LEŽAJ KLIZNI GLAV.LEŽ.004 40-19605/19606;NEAKNOV02;6;21.63;
2200007296;ČEP ZA FIKSIRANJE 005 3-02439-80;NEAKNOV02;14;6.47;
2200007297;ČIVIJA ELASTIČNA M8X12 005 40-20306-8;NEAKNOV02;10;2.02;
2200007301;VIJAK KLIPNJAČE 012 3-05112-80;NOVO02;6;825.88;
2200007304;ČIVIJA ELASTIČNA M8-20 012 40-20307-8;NEAKNOV02;4;0.81;
2200007305;KLIP 014 3-04047-80;NOVO02;11;1.83;
2200007306;PRSTEN HROMIRNI 014 3-01244-80;NOVO02;65;21035.97;
2200007307;PRSTEN KOMPRESIONI 014 3-01248-80;NOVO02;3;729.3;
2200007309;KOŠULJICA CILINDARSKA 016 3-02422-80;NOVO02;9;2407.69;
2200007310;ZAPTIVAC KOS.CIL.FI 205/195X5 40-21178-8;NOVO02;9;24408.49;
2200007312;GOLI VIJAK M20X210 016 3-01079-80;NOVO02;38;13.32;
2200007313;NAVRTKA 016 3-01080-80;NEAKNOV02;66;13.33;
2200007314;NAVRTKA 016 3-01081-80;NEAKNOV02;15;3.03;
2200007317;VODICA VENTILA 018 3-01007-80;NOVO02;15;7251.32;
2200007318;GORIONIK 018 3-03153-80;NOVO02;2;2465.06;
2200007319;CEV F1-20X1X60 018 3-01709-80;NEAKNOV02;6;1.21;
2200007320;GOLI VIJAK 018 3-03040-80;NEAKNOV02;14;2.83;
2200007321;GOLI VIJAK 018 3-03039-80;NEAKNOV02;22;4.44;
2200007323;ZATVORNI VIJAK CIL.GLAVE 018 3-01016-80;NEAKNOV02;6;1.21;
2200007324;ZATVORNI VIJAK CIL.GLAVE 018 3-01062-80;NEAKNOV02;6;1.21;
2200007325;ZATVORNI VIJAKM14X1,5 018 83-606020;NEAKNOV02;20;4.04;
2200007326;GOLI VIJAK ZA PRIT.BRIZG. 018 3-02331-80;NOVO02;15;6.16;
2200007327;NAVRTKA ZA.PRITEZ.BRIZGALJ.018 3-02332-8;NEAKNOV02;12;2.43;
2200007328;ZATVORNI VIJAK M18X1,5 018 83-606040;NEAKNOV02;6;1.21;
2200007329;ZATVORNI VIJAK M22X1,5 018 83-606060;NEAKNOV02;12;2.43;
2200007331;ZATVORENI VIJAK M27X2 018 83-606080;NOVO02;10;1.67;
2200007333;ZAPTIVNIČEP M42X2 018 83-606130;NEAKNOV02;20;4.04;
2200007335;VENTIL USISNI 018 3-02996-80;NOVO02;9;8232.49;
2200007336;VENTIL IZDUVNI 018 3-01076-80;NOVO02;6;1832.13;
2200007337;OPRUGA VENTILA UNUTRAŠNJA 018 3-01014-80;NOVO02;4;243.97;
2200007338;OPRUGA VENTILA SPOLJNA 018 3-01015-80;NOVO02;8;530.55;
2200007339;POLUTKE OSIGURALA VENTILA 018 3-01011-80;NOVO02;3;321.36;
2200007340;TANJIR OPRUGE 018 3-01009-80;NOVO02;8;1.34;
2200007342;ČIVIJA ELASTIČNA 6X20 018 80-415064;NEAKNOV02;6;1.21;
2200007344;TELO KLACK. SA KAN.ZA PODM.018 3-02993-8;NOVO02;20;3.34;
2200007345;TROKRAKA KLACKALICA-USISNA 018 3-01031-8;NOVO02;21;3.51;
2200007346;TROKRAKA KLACKALICA-IZDUVN.018 3-01032-8;NOVO02;23;3.84;
2200007347;ULOŽAK KLACKALICE 018 3-02997-80;NEAKNOV02;55;11.1;
2200007348;VIJAK 018 3-01034-80;NOVO02;90;56.21;
2200007349;NAVRTKA 018 30-01035-80;NEAKNOV02;13;2.62;
2200007350;ODBOJNI ULOŽAK VENTILA 018 3-01036-80;NOVO02;34;1107.11;
2200007352;POKLOPAC CILINDARSKE GLAVE 018;NOVO02;8;2.8;
2200007353;ZAPTIVAC GLAVE I POKLOPCA VENT. 3-03073-;NOVO02;13;2337.52;
2200007354;VIJAK ZA PRITEZ.CIL.GLAVE 018 3-01041-80;NEAKNOV02;11;2.22;
2200007355;ZAŠTITNA CEV PODIZ.VENTILA 018 3-01054-8;NOVO02;3;0.18;
2200007356;O-PRSTEN 3-01010-80;NOVO02;5;706.71;
2200007357;PRITEZNI VIJAK ZAŠTIT.CEVI 018 3-01055-8;NOVO02;15;2.51;
2200007358;ŠIPKA PODIZ.USIS.VENTILA 018;NOVO02;13;5.26;
2200007359;PODIZAČ USISNOG VENTILA 018 3-01056-80*;NEAKNOV02;44;8.88;
2200007360;GLAVA PODIZAČA - GORNJA 018 3-02998-80;NEAKNOV02;68;13.73;
2200007361;ŠIPKA PODIZ.IZDUV.VENTILA 018 3-02937-80;NOVO02;28;12.93;
2200007362;CEV20X3 0183-02938-80*;NEAKNOV02;7;1.41;
2200007363;GLAVA PODIZAČA 018 3-03002-80;NEAKNOV02;20;4.04;
2200007364;ZAPTIVNAA PLOČA FI-12 012 84-618020;NEAKNOV02;18;3.64;
2200007368;ČAURA 018 3-03498-80;NOVO02;6;1;
2200007374;O-PRSTEN R29 020 40-21004-8;NOVO02;68;19704.24;
2200007387;BLOK PVP 3.415.391.001;NOVO02;2;41914.43;
2200007390;SPOJNICA PUMPE VP 025 3-00277;NOVO02;1;0.27;
2200007398;KONIČNI PODMETAČ K-6206 028 40-20301-8;NOVO02;8;65.87;
2200007400;O-PRSTEN R37 028 40-21005-8;NOVO02;2;164.66;
2200007402;KLIPNI PRSTEN 64X59X2,5 028 80-719069;NOVO02;7;15.16;
2200007403;ZAPTIVNI PRSTEN B 12X17 CU 028 80-716918;NEAKNOV02;200;40.38;
2200007404;VRATILO OŽLJEBLJENO 030 3-79357-80;NOVO02;1;4406.17;
2200007405;KONIČNI ZUPČANIK 030 3-79604-80;NOVO02;1;0.17;
2200007406;ŠUPLJE VRATILO 030 3-01622-80;NOVO02;1;640.87;
2200007408;KONIČNI ZUPČANIK BROJ.OBRT.030 3-76104-8;NOVO02;1;0.17;
2200007412;PUMPA ULJA ZA PODMAZ.SKLOP 036 3-00298-8;NOVO02;1;5174.69;
2200007414;POGONSKI ZUPČANIK 036 3-04231-80;NOVO02;2;0.33;
2200007415;ZAPTIVAČ 036 3-01716-80;NEAKNOV02;21;16.63;
2200007416;KLIP SIGURNOSNOG VENTILA 036 3-01718-80;NEAKNOV02;2;0.4;
2200007417;OPRUGA 036 3-01719-80;NOVO02;2;10.38;
2200007418;TANJIR OPRUGE 036 3-01720-80;NEAKNOV02;1;0.2;
2200007419;POKLOPAC PUMPE 036 3-01376-80;NEAKNOV02;2;0.4;
2200007420;*AURE 036 3-06241-80;NOVO02;1;194.7;
2200007422;PLOČASTI OSIGURAČ 036 83-600281;NEAKNOV02;2;0.4;
2200007423;PRSTEN ZA FIS.OTVOR 32 036 80-601021;NOVO02;1;0.17;
2200007424;POKLOPAC 036 3-02365-80;NEAKNOV02;1;0.2;
2200007426;ZVONO 037 3-01124-80;NEAKNOV02;1;0.2;
2200007428;ZATVORNA NAVRTKA 037 3-04477-80;NOVO02;4;1.4;
2200007430;ZAPTIVAČ PUMPE ZA VODU 037 40-23026-8;NOVO02;32;314.33;
2200007432;KUGLIČNO LEŽIŠTE 7307 037 40-24169-8;NOVO02;2;0.33;
2200007434;POKLOPAC NA MESTU PUMPE 037 3-03891-80;NOVO02;2;0.34;
2200007435;ZATVORNI VIJAK M18X1,58 040 83-608310;NEAKNOV02;99;2601.59;
2200007436;ZAPTIVAČ 040 3-01176-80;NOVO02;12;15.37;
2200007437;O-PRSTEN RGO 040 40-21067-8;NOVO02;28;1166.69;
2200007438;GUMENO CREVO US.CEVI 210X6 040 3-77221-8;NOVO02;4;191.11;
2200007441;PRIKLJUČNI DEO,UNUTRAŠNJI 042 3-05247-80;NOVO02;1;46;
2200007442;NISKA NAVRTKA OTPOR.NA TEM.042 3-05945-8;NOVO02;40;14.02;
2200007443;VIJAK M8X15 043 80-021131;NOVO02;10;3.05;
2200007444;VIJAK M10X15 043 80-021085;NOVO02;16;2.67;
2200007447;ZAPTIVAČ KOD ODVODA VODE 044 3-01686-80;NOVO02;10;2352.65;
2200007450;ZAPTIVNI PRSTEN B18X24 CU 046 80-716927;NEAKNOV02;12;2.43;
2200007452;ZAPTIVNI PRSTEN BS B 10 048 40-23004-8;NOVO02;73;3782.74;
2200007453;OPRUGA REGULATORA 051 3-04266-80;NOVO02;3;4.74;
2200007454;PRITISNA OPRUGA 052 3-51384-80;NEAKNOV02;10;38.82;
2200007455;ZAPTIVAČ 053 3-01976-80;NOVO02;77;1451.84;
2200007457;CEVI VIS.PRITISKA-KOMPLET 055 3-76158-80;NOVO02;4;25019.07;
2200007458;ZAPTIVAČ 057 3-01130-80;NOVO02;29;28.05;
2200007459;ZAPTIVAČ 057 3-48850-80;NOVO02;19;6.67;
2200007461;ZAPTIVAČ 057 3-02379-80;NOVO02;10;3.51;
2200007462;ZAPTIVAČ 057 3-01141-80;NOVO02;10;213.58;
2200007463;ZATVORNIČEP M 18X1,5 057 83-608310;NEAKNOV02;2;0.4;
2200007467;ZAPTIVAČ POKLOPCA 101 3-02155-80;NOVO02;144;140.69;
2200007468;O-PRSTEN OR 94,2X5,7 101 40-21026-8;NOVO02;10;84.36;
2200007469;ZAPTIVAČ 101 3-02171-80;NEAKNOV02;20;14.4;
2200007471;ZAPTIVAČ 101 3-01315-80;NOVO02;20;9.07;
2200007472;ZAPTIVAČ 101 3-02184-80;NEAKNOV02;20;29.61;
2200007473;ZAPTIVAČ 101 3-02202-80;NEAKNOV02;17;116.68;
2200007474;O-PRSTEN R 41 101 40-21021-8;NOVO02;5;44.82;
2200007475;ZAPTIVNI PRSTEN A 24X30 CU 101 80-716633;NOVO02;30;5.01;
2200007477;ZAPTIVAČ 110 3-02432-80;NOVO02;7;2.45;
2200007479;START PILOT 450 C 2 C 125 40-38201-8;NEAKNOV02;2;0.4;
2200007481;ELEK.KOMP.TIPA 345-00-00 125 40-38202-8;NEAKNOV02;2;0.4;
2200007482;O-PRSTEN R36 136 40-21006-8;NOVO02;10;45.74;
2200007483;O-PRSTEN R43 136 40-21018-8;NOVO02;6;22.7;
2200007485;ŠUPLJI VIJAK M 12X15 150 83-616530;NOVO02;5;0.83;
2200007486;ZAPTIVAČ 156 3-04597-80;NOVO02;2;3.51;
2200007487;ZAPTIVAČ PUMPE ZA VODU 156 3-04601-80;NEAKNOV02;20;19.38;
2200007488;ZAPTIVAČ 156 3-79022-80;NOVO02;4;15.18;
2200007492;D-PRSTEN 21,2X3 461 40-21031-8;NEAKNOV02;4;11.04;
2200007508;PRSTEN OR 210-4 603 40-21034-8;NOVO02;30;84.52;
2200007509;PRSTEN OR 80-4 603 40-21029-8;NOVO02;32;226.01;
2200007525;VALJ.LEŽIŠTE NU 310 006 6505- 8 II -10;NOVO02;2;5001.9;
2200007527;KLIPNJAČA 006 6505- 9 III - 1;NOVO02;4;8230.53;
2200007528;IGLIČ.LEŽIŠTE 25.U.48 006 6505- 9 III -;NEAKNOV02;8;2341.97;
2200007532;KLIP 006 6505-10 IV - 1;NOVO02;1;3363.61;
2200007533;OSNOVICA KLIPA 006 6505-10 IV - 2;NOVO02;1;420.5;
2200007535;MAZAJUČI KLIP.PRSTEN 006 6505-10 IV - 4;NOVO02;16;35710.03;
2200007536;CILINDARSKI BLOK 006 6505-11 V - 1;NOVO02;1;6742.95;
2200007548;KLIP 006 6505-12 VI -10;NOVO02;8;3936.54;
2200007564;PODEŠIVO LEŽIŠTE 4-7047-039 40-24976;NEAKNOV02;2;0.4;
2200007565;PODEŠ.LEŽIŠTE 22310 4-7047-045 40-24977;NEAKNOV02;5;1.01;
2200007566;LEŽAJ CILIN.VALJ.NU310 4-7047-087 40-249;NEAKNOV02;6;20.92;
2200007567;ZUPČANIK Z-44 4-7047-090 45-98694;NEAKNOV02;7;36.64;
2200007568;ZUPČANIK Z-60 4-7047-107 45-98695;NEAKNOV02;2;41.38;
2200007569;ZUPČANIK Z-47 4-7047-114 45-98696;NEAKNOV02;2;30.61;
2200007570;ZAPTIVAČ 4-7047-121 45-94954;NEAKNOV02;8;13.46;
2200007576;VUČNI MOTOR (SER.641, PODSER. 100) 1.2;POLOVNO02;1;1000;
2200007594;ZAPTIVAČ 2.2.14.4 602138-4;NEAKNOV02;15;3.03;
2200007595;OPRUGA 2.2.14.6 602119-1;NOVO02;1;0.54;
2200007596;ZAPTIVAČ 2.2.14.7 602120-1;NOVO02;15;2.51;
2200007601;GUMENA MANŽETNA 2.3.6.3 602506-I;NOVO02;27;55.16;
2200007602;OPRUGA IMP 236 2.3.9.5 622461-1;NOVO02;4;1.28;
2200007606;NAMOTAJ ZA AKTIV. 2.5.7 622536-1;NEAKNOV02;2;11.61;
2200007607;OPRUGA 2.5.14 603551-1;NEAKNOV02;5;1.01;
2200007615;OPRUGA EGM 221 2.8.8 194610-1;NEAKNOV02;4;0.81;
2200007619;ULOŽAK 2.11.14 602231-1;NEAKNOV02;2;0.4;
2200007620;SIGNALNA SVETILJKA 2.14 626100-II;NEAKNOV02;6;4.19;
2200007621;RADNI NAMOTAJ 2.15.7 199406-I;NEAKNOV02;2;11.85;
2200007622;ZAPTIVAČ 2.15.11 199490-1;NEAKNOV02;2;0.4;
2200007624;ZAPTIVAČ 2.18.6 1920040-1;NOVO02;15;4.46;
2200007629;KONTAKT 2.19.2.3 622737-1;NEAKNOV02;1;59.76;
2200007645;AMPERMETAR 4.2.2 120 R DV-1;NEAKNOV02;2;0.4;
2200007646;VOLTMETAR AKUMULAT.4.2.4 80 R DV-1;NOVO02;2;0.34;
2200007661;STABILIZATOR NAPONA LM 340 K5 GTO 1;NOVO02;16;7.36;
2200007665;TRANZISTOR BF 246 A 64TR-F004;NOVO02;7;40.55;
2200007666;TIRISTOR T 16 N 1100;NOVO02;18;6.32;
2200007667;INTEGRALNO KOLO CD 4027 XUM 14027;NOVO02;16;5.93;
2200007668;INTEGRALNO KOLO MH 725 HC XUM;NOVO02;25;170.31;
2200007669;INTEGRALNO KOLO CMOS-MC 14573 P;NOVO02;48;187.52;
2200007670;INTEGRALNO KOLO CMOS-MC 14574 P;NOVO02;48;677.88;
2200007672;INTEGRALNO KOLO BCP MC 14573;NOVO02;18;3.36;
2200007677;UREĐAJ BUDNIKA 122372;POLOVNO02;8;23424.72;
2200007679;VIJAK OPRUGE 123007-3;NOVO02;2;0.33;
2200007689;OSOVINSKO LEŽIŠTE-SKLOP 123124;POLOVNO02;24;150638.36;
2200007690;UNUTRAŠNJI POKLOPA LEŽIŠTA 123124-3;NOVO02;1;47.42;
2200007693;VIJAK OPRUGE 123140-1;NEAKNOV02;5;1.01;
2200007694;OSLONAC MOTORA 125110-1;NEAKNOV02;4;702.82;
2200007702;OPRUGA 125322-70;NEAKNOV02;34;6.86;
2200007703;SPOJNICA TIPA 12 CB 350 125322-102;NEAKNOV02;2;0.4;
2200007704;KUĆIŠTE VENTILATORA 125324-1;NEAKNOV02;2;0.4;
2200007705;VENTILATOR III-IV VUČNOG MOTORA 125326;NEAKNOV02;1;0.2;
2200007709;TERMOSTAT WT71311 40C-35C 125490-3;NOVO02;4;8074.07;
2200007710;TERMOSTAT WT71311 79-75C 125490-4;NOVO02;13;1480.38;
2200007711;TERMOSTAT WT71311 87-83C 125490-5;NOVO02;3;807.59;
2200007712;SLAVINA AHA-MOFEM R 1/4 125490-8;NEAKNOV02;1;0.2;
2200007713;MANOMETAR (0-6 BAR)FI-90 318033 125490-1;NOVO02;1;107.73;
2200007717;DOBAVNA PUMPA I EL.M.SKL.135513 125511-2;NOVO02;1;7654.25;
2200007719;KANDŽASTA SPOJNICA-DESNA 135513-3;NOVO02;2;0.33;
2200007720;ELEKTROMOTOR EH 100 52TP 135513-35;REGENER02;1;6648.48;
2200007721;FILTER GORIVA-FINI FI 98X197 211.4.3336;NOVO02;13;17693.45;
2200007724;MOTOR JEDNO.STRUJE 28V EH80 2TP 125610-3;NOVO02;1;3809.91;
2200007733;TELO GREJAČA N-24V-150W-CS6 122293-5;NEAKNOV02;1;0.2;
2200007737;VENTIL ZA SMANJENJE PRITISKA 122302-10;POLOVNO02;1;21.64;
2200007738;TALOŽNIK R 1 1/4 122302-12;NEAKNOV02;3;0.6;
2200007739;DVOJNI NEPOVRATNI VENTIL R3/4 122302-13;NEAKNOV02;10;2.02;
2200007742;ODKOČNI VENTIL 122302-20;NEAKNOV02;1;4.36;
2200007744;VAZDUŠNA SIRENA TONA G 122302-22;POLOVNO02;4;143.1;
2200007745;EP VENTIL TIP 5M4 122302-24;POLOVNO02;5;89.42;
2200007746;EP VENTIL TIP 5M 11/II 122302-26;NEAKNOV02;4;0.8;
2200007747;MANOMETAR KOČ.CILINDRA FI-150 122302-29;NEAKNOV02;6;1.21;
2200007748;MANOMETAR UREĐAJA FI-150 122302-30;NEAKNOV02;3;91.14;
2200007749;MANOMETAR VREMENSKOG REZERV. 122302-31;NEAKNOV02;11;210.64;
2200007749;MANOMETAR VREMENSKOG REZERV. 122302-31;POLOVNO02;2;180.5;
2200007750;RUČICA ZA ZATVARANJE 122302-32;NEAKNOV02;2;0.4;
2200007751;GIBLJIVO CREVO 5/8 COLA 122302-34;NOVO02;2;0.81;
2200007757;RADNI ELEMENAT 40.416.12;NOVO02;6;15232.66;
2200007762;ZAPTIVKA 5-30.0038;NOVO02;20;3.34;
2200007763;ZAPTIVKA 5-30.0041;NOVO02;20;3.34;
2200007780;BRAVA TROJEZIČNA-LEVA 121730-1;NOVO02;3;24645.21;
2200007781;BRAVA TROJEZIČNA-DESNA 121730-2;NOVO02;2;15188.77;
2200007788;PLAFONSKA SVETILJKA TIP.V182 128710-3;NOVO02;10;1908.59;
2200007790;SIJALICA 24V 80 MA;NOVO02;32;11.22;
2200007792;REFLEKTOR 128715-15;NEAKNOV02;10;1538.44;
2200007817;USICE-UZENGIJA 8126036;NOVO02;9;70150.47;
2200007823;OTPORNIK ZA GREJALICU, KAT.8246432;NOVO02;2;17776.3;
2200007924;SET SERVIKOM ZA P12;NOVO02;1;101755;
2200007926;ZAPTIVKA DOLIVKA ULJA 4210086;NOVO02;6;3417.33;
2200007927;NEPOVRATNI VENTIL 1413540;NOVO02;6;26272.92;
2200007928;POKLOPAC FILTERA 148744;NOVO02;6;6138.4;
2200007929;SET SEMERING 1410007;NOVO02;1;15324.16;
2200007930;TERMOMETAR 0-150 C 1680021;NOVO02;4;62719.67;
2200007984;SLAVINA NA HLADNJAKU KOMPRESORA, 8063183;NOVO02;3;23401.29;
2200008016;DAVAČ EL. BRZINOMERA ZA LOK. SERIJE 621;POLOVNO02;1;0.01;
2200008132;AKU. BATER. 84AH - KPL 60 ZA LOK.SER.444;POLOVNO02;366;366;
2200008133;AKU. BATER. 90AH - KPL 45 ZA LOK.SER.461;REGENER02;35;73848.82;
2200008137;AKU.BATER. AC 250 ZA LOK.SER. 661;POLOVNO02;76;11556.26;
2200008137;AKU.BATER. AC 250 ZA LOK.SER. 661;REGENER02;92;1091160.26;
2200008151;MOTOR SERVO 110V LAK-71;REGENER02;5;84582.76;
2200008236;NAVRTKA KB.8032750;NOVO02;18;45281.12;
2200008240;ROTATOR VENTILA KB.40103102/40141529;NOVO02;6;33931.02;
2200008247;CEV ZA VODU KB.9093027;NOVO02;3;100925.61;
2200008259;GUMENA ZAPTIVKA KB.8479542;NOVO02;4;4079.12;
2200008261;GUMENA ZAPTIVKA KB.8479543;NOVO02;4;4316.88;
2200008262;GUMENA ZAPTIVKA KB.8307477;NOVO02;4;9348.83;
2200008263;GUMENA ZAPTIVKA KB.8337315;NOVO02;4;3379.4;
2200008333;OTPORNIK ZA REGULACIJU TROF.SIS. LOK 441;NEAKNOV02;4;0.77;
2200008390;PUMPA VP BOSCH B 402.280.215;REGENER02;1;1000001;
2200008481;HORIZONTALNI AMORTIZER 461- NOVI TIP;NOVO02;6;616111.02;
2300000024;KLJUČ SPECIJALNI;NOVO03;2;1474.62;
2300000037;HIDRAULIČNI AMORTIZER SKLOP 299-04.09.00;NOVO03;1;0.8;
2300000038;GORNJA ZDELA OBRT.POSTOLJA 300-04.15.00;NOVO03;6;4.83;
2300000046;ČAURA-CILINDARČELIČNI SA KLIPOM;NOVO03;2;1.61;
2300000047;NAVRTKA TEGLJENIKA M 42;NOVO03;4;11562.03;
2300000047;NAVRTKA TEGLJENIKA M 42;POLOVNO03;1;376.99;
2300000048;NAVRTKA TEGLJENIKA M 60;NOVO03;5;10820.52;
2300000049;PODLOŠKA PROTIV HABANJA;NOVO03;19;7493.46;
2300000065;BAKARNI ZAPTIVAČ ZA POLUSPOJKE PAR.ORG.Ž;NOVO03;11;121.31;
2300000106;SVORNJAK FI-24X80 F4.0335;NOVO03;15;13090.51;
2300000107;SVORNJAK FI-24X100 F4.0337;NOVO03;20;22140.65;
2300000108;SVORNJAK FI-24X120 F4.0338;NOVO03;20;20130.83;
2300000109;SVORNJAK FI-45X110 F4.0353;NOVO03;17;17103.74;
2300000110;KLIN ODBOJNIKA F4.0360;NOVO03;8;3638.06;
2300000114;OSOV.SLOG SA MONOBL. 920MM,Ø 120 P6, 20T;POLOVNO03;3;274.87;
2300000114;OSOV.SLOG SA MONOBL. 920MM,Ø 120 P6, 20T;REGENER03;8;21898.48;
2300000119;KABL-VOD ZA UZEMLJENJE L-500;NOVO03;336;157398.69;
2300000120;KABL-VOD ZA UZEMLJENJE L-350;NOVO03;392;133613.07;
2300000123;GRANICNA PLOCA KUKE TEGLJENIKA;NOVO03;10;19223.6;
2300000141;BOČNI STUB ZA RS KOLA - DUŽI;NOVO03;20;405230.76;
2300000142;BOČNI STUB ZA RS KOLA - KRAĆI;NOVO03;19;231657.57;
2300000147;PREKLOPNI STUB ZA JRSD KOLA;NOVO03;4;337.95;
2300000177;SPOJNICA 16 T JUS MB6.703 LAES;POLOVNO03;55;2123.44;
2300000187;OPRUGA SPOLJNA 02-402119/C;NOVO03;12;95193.85;
2300000187;OPRUGA SPOLJNA 02-402119/C;POLOVNO03;23;33631.54;
2300000188;OPRUGA UNUTRAŠNJA 02-40-2120/C;NOVO03;7;22784.8;
2300000188;OPRUGA UNUTRAŠNJA 02-40-2120/C;POLOVNO03;26;21106.84;
2300000191;KARIKA 02-30-946;NOVO03;56;33417.08;
2300000195;OBLOGA 'RAILKO' FERLAM 04-30-2578;NOVO03;6;20993.3;
2300000198;KLIZAČ 04-40-2565/A;POLOVNO03;58;9204.94;
2300000201;KLIZAČ 04-20-2584;NOVO03;6;895.8;
2300000204;ODBOJNIKČAURASTI 350 KN 06-40-2108;POLOVNO03;50;7673.83;
2300000243;FERODA KLIZAČA;NOVO03;16;30020.26;
2300000244;SLEPA NAVRT.ZA CISTERNE M-130 MM;NOVO03;70;402136.42;
2300000247;SVORNJAK KVAČILA;NOVO03;38;156750;
2300000251;KUKA BRODSKA;NOVO03;32;210642.32;
2300000261;STEPENICE BOČNA;NOVO03;6;51811.2;
2300000261;STEPENICE BOČNA;POLOVNO03;4;1844.83;
2300000262;STEPENICEČEONA;NOVO03;8;10546.32;
2300000262;STEPENICEČEONA;POLOVNO03;2;469.37;
2300000265;OSIGURAČ 'T' OBRTNOG POSTOLJA I OSOVINE;NOVO03;24;19385.4;
2300000270;CENTRALNI SVORNJAK Y25;NOVO03;1;2617.95;
2300000272;PRITISNO DUGME Y 25 POSTOLJA;NOVO03;30;88175.12;
2300000273;ČAURA PRITISNOG DUGMETA Y25 POSTOLJA;NOVO03;30;55707.34;
2300000279;POKLOPAC OKLOPA LEŽIŠTA FS;POLOVNO03;13;5590;
2300000280;POKLOPAC MAZALICE KOL TIP 102;POLOVNO03;3;595;
2300000298;GIBANJ LISNATI REP 9 LISTA 120X16X1400 M;POLOVNO03;61;103275.68;
2300000307;KARIKA GIBNJA OVALNA 160 MM;POLOVNO03;30;21.48;
2300000313;PODMETAČ GIBNJA;POLOVNO03;4;139.51;
2300000314;PODLOŠKA A-10;POLOVNO03;6;268.29;
2300000328;SVORNJAK FI 50X110 MM;NOVO03;24;74096.04;
2300000342;TEGLJENICA SA 2 NAVOJA L=932,5 MM;NOVO03;8;616800;
2300000343;TEGLJENICA L=675,0 MM;NOVO03;10;404325.88;
2300000348;KVAČILO;POLOVNO03;3;11416.92;
2300000349;MATICA KVAČILA;NOVO03;40;2295.13;
2300000352;SVORNJAK KVAČILA;NOVO03;20;24828.98;
2300000356;GIBANJ PUŽASTI TIP I;NOVO03;24;286852.26;
2300000358;GIBANJ PUZASTI TIP II;NOVO03;22;267165.71;
2300000364;ODBOJNIK 590 KN;POLOVNO03;21;741.12;
2300000374;PRSTEN TARUĆI SPOLJNI;NOVO03;2;1.61;
2300000381;PRITEZNI PRSTEN ZA ŽI CREVO;NOVO03;25;20.12;
2300000382;RASPOREDNIK ERLIKON E ST 3E 10 COLI KOMP;POLOVNO03;1;10312.93;
2300000382;RASPOREDNIK ERLIKON E ST 3E 10 COLI KOMP;REGENER03;2;38533.57;
2300000383;RASPOREDNIK ERLIKON E ST 3E 12 COLI KOMP;REGENER03;1;32041.08;
2300000385;RASPOREDNIK ERLIKON E ST 4D/R2M 16 C.KOM;REGENER03;4;23327.22;
2300000387;RASPOREDNIK KNOR KOMPLET;REGENER03;20;177965.39;
2300000391;ZAPTIVKA AKERMAN SLAVINE-VEĆA;NOVO03;205;8892.79;
2300000404;VENTIL MERNI DP2-N 26 T;REGENER03;7;17983;
2300000410;O-PRSTEN 58X5 K-0345601;NEAKNOV03;12;7.98;
2300000411;O-PRSTEN 47X5 K-0345628;NEAKNOV03;12;7.49;
2300000417;ZAPTIVAČ K-702.029;NOVO03;13;1503.92;
2300000418;ZAPTIVAČ K-702.090;NOVO03;12;133.47;
2300000419;O.PRSTEN 47,28X2,5 K-703.002-33;NEAKNOV03;8;513.21;
2300000420;O.PRSTEN 30,3X25,5X2,4 325.101-9;NEAKNOV03;36;7.07;
2300000423;POKLOPAC K-3822.60.001.4;NEAKNOV03;120;939.62;
2300000424;POKLOPAC K-3822.60.002.4;NEAKNOV03;79;257.21;
2300000426;MEMBRANA K-630.035;NEAKNOV03;65;199.28;
2300000427;MEMBRANA K-630.155;NOVO03;166;558.01;
